gpoi_type,lit_type,n,n_pois,thres_m,lit_per_poi,all_lit,lit_pc
grocery_or_supermarket,energydrink,1537,34,120,45.21,178557,0.9
grocery_or_supermarket,beer,1462,34,120,43,178557,0.8
grocery_or_supermarket,aluminum,641,34,120,18.85,178557,0.4
grocery_or_supermarket,knetterbal,1859,34,120,54.68,178557,1
grocery_or_supermarket,redbull,742,34,120,21.82,178557,0.4
grocery_or_supermarket,cup,571,34,120,16.79,178557,0.3
grocery_or_supermarket,mcdonalds,423,34,120,12.44,178557,0.2
grocery_or_supermarket,drink,210,34,120,6.18,178557,0.1
grocery_or_supermarket,antaflu,776,34,120,22.82,178557,0.4
gym,all,10369,14,120,740.64,178557,5.8
gym,plastic,5352,14,120,382.29,178557,3
gym,can,1110,14,120,79.29,178557,0.6
gym,wrapper,1703,14,120,121.64,178557,1
gym,paper,1276,14,120,91.14,178557,0.7
gym,metal,1055,14,120,75.36,178557,0.6
gym,cigarette,580,14,120,41.43,178557,0.3
gym,bottle,568,14,120,40.57,178557,0.3
gym,candy,962,14,120,68.71,178557,0.5
gym,piece,1283,14,120,91.64,178557,0.7
gym,firework,394,14,120,28.14,178557,0.2
gym,bag,573,14,120,40.93,178557,0.3
gym,energydrink,472,14,120,33.71,178557,0.3
gym,beer,350,14,120,25,178557,0.2
gym,aluminum,202,14,120,14.43,178557,0.1
gym,knetterbal,317,14,120,22.64,178557,0.2
gym,redbull,253,14,120,18.07,178557,0.1
gym,cup,246,14,120,17.57,178557,0.1
gym,mcdonalds,196,14,120,14,178557,0.1
gym,drink,73,14,120,5.21,178557,0
gym,antaflu,328,14,120,23.43,178557,0.2
home_goods_store,all,54116,219,120,247.11,178557,30.3
home_goods_store,plastic,25984,219,120,118.65,178557,14.6
home_goods_store,can,6190,219,120,28.26,178557,3.5
home_goods_store,wrapper,7588,219,120,34.65,178557,4.2
home_goods_store,paper,6381,219,120,29.14,178557,3.6
home_goods_store,metal,5847,219,120,26.7,178557,3.3
home_goods_store,cigarette,3999,219,120,18.26,178557,2.2
home_goods_store,bottle,2676,219,120,12.22,178557,1.5
home_goods_store,candy,3799,219,120,17.35,178557,2.1
home_goods_store,piece,6235,219,120,28.47,178557,3.5
home_goods_store,firework,2327,219,120,10.63,178557,1.3
home_goods_store,bag,2844,219,120,12.99,178557,1.6
home_goods_store,energydrink,2604,219,120,11.89,178557,1.5
home_goods_store,beer,2024,219,120,9.24,178557,1.1
home_goods_store,aluminum,1127,219,120,5.15,178557,0.6
home_goods_store,knetterbal,1661,219,120,7.58,178557,0.9
home_goods_store,redbull,1370,219,120,6.26,178557,0.8
home_goods_store,cup,1218,219,120,5.56,178557,0.7
home_goods_store,mcdonalds,988,219,120,4.51,178557,0.6
home_goods_store,drink,431,219,120,1.97,178557,0.2
home_goods_store,antaflu,1467,219,120,6.7,178557,0.8
liquor_store,all,16417,12,120,1368.08,178557,9.2
liquor_store,plastic,7881,12,120,656.75,178557,4.4
liquor_store,can,2350,12,120,195.83,178557,1.3
liquor_store,wrapper,2312,12,120,192.67,178557,1.3
liquor_store,paper,1934,12,120,161.17,178557,1.1
liquor_store,metal,2263,12,120,188.58,178557,1.3
liquor_store,cigarette,1345,12,120,112.08,178557,0.8
liquor_store,bottle,868,12,120,72.33,178557,0.5
liquor_store,candy,980,12,120,81.67,178557,0.5
liquor_store,piece,1626,12,120,135.5,178557,0.9
liquor_store,firework,855,12,120,71.25,178557,0.5
liquor_store,bag,991,12,120,82.58,178557,0.6
liquor_store,energydrink,895,12,120,74.58,178557,0.5
liquor_store,beer,984,12,120,82,178557,0.6
liquor_store,aluminum,342,12,120,28.5,178557,0.2
liquor_store,knetterbal,781,12,120,65.08,178557,0.4
liquor_store,redbull,435,12,120,36.25,178557,0.2
liquor_store,cup,295,12,120,24.58,178557,0.2
liquor_store,mcdonalds,206,12,120,17.17,178557,0.1
liquor_store,drink,96,12,120,8,178557,0.1
liquor_store,antaflu,362,12,120,30.17,178557,0.2
meal_delivery,all,10860,16,120,678.75,178557,6.1
meal_delivery,plastic,5018,16,120,313.62,178557,2.8
meal_delivery,can,1469,16,120,91.81,178557,0.8
meal_delivery,wrapper,1484,16,120,92.75,178557,0.8
meal_delivery,paper,1546,16,120,96.62,178557,0.9
meal_delivery,metal,1504,16,120,94,178557,0.8
meal_delivery,cigarette,546,16,120,34.12,178557,0.3
meal_delivery,bottle,711,16,120,44.44,178557,0.4
meal_delivery,candy,784,16,120,49,178557,0.4
meal_delivery,piece,1653,16,120,103.31,178557,0.9
meal_delivery,firework,201,16,120,12.56,178557,0.1
meal_delivery,bag,445,16,120,27.81,178557,0.2
meal_delivery,energydrink,655,16,120,40.94,178557,0.4
meal_delivery,beer,506,16,120,31.62,178557,0.3
meal_delivery,aluminum,237,16,120,14.81,178557,0.1
meal_delivery,knetterbal,187,16,120,11.69,178557,0.1
meal_delivery,redbull,342,16,120,21.38,178557,0.2
meal_delivery,cup,304,16,120,19,178557,0.2
meal_delivery,mcdonalds,175,16,120,10.94,178557,0.1
meal_delivery,drink,90,16,120,5.62,178557,0.1
meal_delivery,antaflu,281,16,120,17.56,178557,0.2
meal_takeaway,all,21879,18,120,1215.5,178557,12.3
meal_takeaway,plastic,10957,18,120,608.72,178557,6.1
meal_takeaway,can,2398,18,120,133.22,178557,1.3
meal_takeaway,wrapper,2555,18,120,141.94,178557,1.4
meal_takeaway,paper,2381,18,120,132.28,178557,1.3
meal_takeaway,metal,2348,18,120,130.44,178557,1.3
meal_takeaway,cigarette,1349,18,120,74.94,178557,0.8
meal_takeaway,bottle,1016,18,120,56.44,178557,0.6
meal_takeaway,candy,1257,18,120,69.83,178557,0.7
meal_takeaway,piece,2157,18,120,119.83,178557,1.2
meal_takeaway,firework,1099,18,120,61.06,178557,0.6
meal_takeaway,bag,911,18,120,50.61,178557,0.5
meal_takeaway,energydrink,1050,18,120,58.33,178557,0.6
meal_takeaway,beer,708,18,120,39.33,178557,0.4
meal_takeaway,aluminum,381,18,120,21.17,178557,0.2
meal_takeaway,knetterbal,949,18,120,52.72,178557,0.5
meal_takeaway,redbull,588,18,120,32.67,178557,0.3
meal_takeaway,cup,617,18,120,34.28,178557,0.3
meal_takeaway,mcdonalds,2669,18,120,148.28,178557,1.5
meal_takeaway,drink,163,18,120,9.06,178557,0.1
meal_takeaway,antaflu,454,18,120,25.22,178557,0.3
movie_theater,all,3180,4,120,795,178557,1.8
movie_theater,plastic,1556,4,120,389,178557,0.9
movie_theater,can,214,4,120,53.5,178557,0.1
movie_theater,wrapper,378,4,120,94.5,178557,0.2
movie_theater,paper,283,4,120,70.75,178557,0.2
movie_theater,metal,220,4,120,55,178557,0.1
movie_theater,cigarette,618,4,120,154.5,178557,0.3
movie_theater,bottle,91,4,120,22.75,178557,0.1
movie_theater,candy,220,4,120,55,178557,0.1
movie_theater,piece,244,4,120,61,178557,0.1
movie_theater,firework,593,4,120,148.25,178557,0.3
movie_theater,bag,113,4,120,28.25,178557,0.1
movie_theater,energydrink,91,4,120,22.75,178557,0.1
movie_theater,beer,60,4,120,15,178557,0
movie_theater,aluminum,37,4,120,9.25,178557,0
movie_theater,knetterbal,490,4,120,122.5,178557,0.3
movie_theater,redbull,39,4,120,9.75,178557,0
movie_theater,cup,65,4,120,16.25,178557,0
movie_theater,mcdonalds,35,4,120,8.75,178557,0
movie_theater,drink,21,4,120,5.25,178557,0
movie_theater,antaflu,106,4,120,26.5,178557,0.1
night_club,all,7397,5,120,1479.4,178557,4.1
night_club,plastic,3309,5,120,661.8,178557,1.9
night_club,can,1116,5,120,223.2,178557,0.6
night_club,wrapper,969,5,120,193.8,178557,0.5
night_club,paper,943,5,120,188.6,178557,0.5
night_club,metal,1142,5,120,228.4,178557,0.6
night_club,cigarette,354,5,120,70.8,178557,0.2
night_club,bottle,574,5,120,114.8,178557,0.3
night_club,candy,564,5,120,112.8,178557,0.3
night_club,piece,1056,5,120,211.2,178557,0.6
night_club,firework,168,5,120,33.6,178557,0.1
night_club,bag,255,5,120,51,178557,0.1
night_club,energydrink,525,5,120,105,178557,0.3
night_club,beer,358,5,120,71.6,178557,0.2
night_club,aluminum,154,5,120,30.8,178557,0.1
night_club,knetterbal,153,5,120,30.6,178557,0.1
night_club,redbull,277,5,120,55.4,178557,0.2
night_club,cup,206,5,120,41.2,178557,0.1
night_club,mcdonalds,102,5,120,20.4,178557,0.1
night_club,drink,44,5,120,8.8,178557,0
night_club,antaflu,209,5,120,41.8,178557,0.1
park,all,14951,33,120,453.06,178557,8.4
park,plastic,6836,33,120,207.15,178557,3.8
park,can,2017,33,120,61.12,178557,1.1
park,wrapper,1831,33,120,55.48,178557,1
park,paper,1529,33,120,46.33,178557,0.9
park,metal,1981,33,120,60.03,178557,1.1
park,cigarette,1441,33,120,43.67,178557,0.8
park,bottle,744,33,120,22.55,178557,0.4
park,candy,891,33,120,27,178557,0.5
park,piece,1382,33,120,41.88,178557,0.8
park,firework,701,33,120,21.24,178557,0.4
park,bag,711,33,120,21.55,178557,0.4
park,energydrink,836,33,120,25.33,178557,0.5
park,beer,800,33,120,24.24,178557,0.4
park,aluminum,271,33,120,8.21,178557,0.2
park,knetterbal,619,33,120,18.76,178557,0.3
park,redbull,420,33,120,12.73,178557,0.2
park,cup,326,33,120,9.88,178557,0.2
park,mcdonalds,266,33,120,8.06,178557,0.1
park,drink,86,33,120,2.61,178557,0
park,antaflu,364,33,120,11.03,178557,0.2
parking,all,36769,38,120,967.61,178557,20.6
parking,plastic,18716,38,120,492.53,178557,10.5
parking,can,4300,38,120,113.16,178557,2.4
parking,wrapper,4244,38,120,111.68,178557,2.4
parking,paper,3696,38,120,97.26,178557,2.1
parking,metal,4146,38,120,109.11,178557,2.3
parking,cigarette,3351,38,120,88.18,178557,1.9
parking,bottle,1849,38,120,48.66,178557,1
parking,candy,2132,38,120,56.11,178557,1.2
parking,piece,3903,38,120,102.71,178557,2.2
parking,firework,2400,38,120,63.16,178557,1.3
parking,bag,1705,38,120,44.87,178557,1
parking,energydrink,1858,38,120,48.89,178557,1
parking,beer,1434,38,120,37.74,178557,0.8
parking,aluminum,582,38,120,15.32,178557,0.3
parking,knetterbal,2098,38,120,55.21,178557,1.2
parking,redbull,997,38,120,26.24,178557,0.6
parking,cup,1027,38,120,27.03,178557,0.6
parking,mcdonalds,3079,38,120,81.03,178557,1.7
parking,drink,230,38,120,6.05,178557,0.1
parking,antaflu,842,38,120,22.16,178557,0.5
pharmacy,all,12598,12,120,1049.83,178557,7.1
pharmacy,plastic,5817,12,120,484.75,178557,3.3
pharmacy,can,1581,12,120,131.75,178557,0.9
pharmacy,wrapper,2052,12,120,171,178557,1.1
pharmacy,paper,1507,12,120,125.58,178557,0.8
pharmacy,metal,1552,12,120,129.33,178557,0.9
pharmacy,cigarette,1341,12,120,111.75,178557,0.8
pharmacy,bottle,650,12,120,54.17,178557,0.4
pharmacy,candy,1091,12,120,90.92,178557,0.6
pharmacy,piece,1540,12,120,128.33,178557,0.9
pharmacy,firework,262,12,120,21.83,178557,0.1
pharmacy,bag,589,12,120,49.08,178557,0.3
pharmacy,energydrink,714,12,120,59.5,178557,0.4
pharmacy,beer,531,12,120,44.25,178557,0.3
pharmacy,aluminum,238,12,120,19.83,178557,0.1
pharmacy,knetterbal,208,12,120,17.33,178557,0.1
pharmacy,redbull,365,12,120,30.42,178557,0.2
pharmacy,cup,357,12,120,29.75,178557,0.2
pharmacy,mcdonalds,208,12,120,17.33,178557,0.1
pharmacy,drink,79,12,120,6.58,178557,0
pharmacy,antaflu,488,12,120,40.67,178557,0.3
place_of_worship,all,15146,19,120,797.16,178557,8.5
place_of_worship,plastic,7002,19,120,368.53,178557,3.9
place_of_worship,can,1641,19,120,86.37,178557,0.9
place_of_worship,wrapper,2136,19,120,112.42,178557,1.2
place_of_worship,paper,1774,19,120,93.37,178557,1
place_of_worship,metal,1516,19,120,79.79,178557,0.8
place_of_worship,cigarette,1709,19,120,89.95,178557,1
place_of_worship,bottle,625,19,120,32.89,178557,0.4
place_of_worship,candy,1041,19,120,54.79,178557,0.6
place_of_worship,piece,1605,19,120,84.47,178557,0.9
place_of_worship,firework,457,19,120,24.05,178557,0.3
place_of_worship,bag,744,19,120,39.16,178557,0.4
place_of_worship,energydrink,683,19,120,35.95,178557,0.4
place_of_worship,beer,536,19,120,28.21,178557,0.3
place_of_worship,aluminum,302,19,120,15.89,178557,0.2
place_of_worship,knetterbal,292,19,120,15.37,178557,0.2
place_of_worship,redbull,359,19,120,18.89,178557,0.2
place_of_worship,cup,333,19,120,17.53,178557,0.2
place_of_worship,mcdonalds,286,19,120,15.05,178557,0.2
place_of_worship,drink,120,19,120,6.32,178557,0.1
place_of_worship,antaflu,311,19,120,16.37,178557,0.2
restaurant,all,49799,128,120,389.05,178557,27.9
restaurant,plastic,25048,128,120,195.69,178557,14
restaurant,can,5448,128,120,42.56,178557,3.1
restaurant,wrapper,6509,128,120,50.85,178557,3.6
restaurant,paper,5638,128,120,44.05,178557,3.2
restaurant,metal,5114,128,120,39.95,178557,2.9
restaurant,cigarette,3409,128,120,26.63,178557,1.9
restaurant,bottle,2366,128,120,18.48,178557,1.3
restaurant,candy,3067,128,120,23.96,178557,1.7
restaurant,piece,5552,128,120,43.38,178557,3.1
restaurant,firework,2263,128,120,17.68,178557,1.3
restaurant,bag,2310,128,120,18.05,178557,1.3
restaurant,energydrink,2329,128,120,18.2,178557,1.3
restaurant,beer,1681,128,120,13.13,178557,0.9
restaurant,aluminum,1027,128,120,8.02,178557,0.6
restaurant,knetterbal,1960,128,120,15.31,178557,1.1
restaurant,redbull,1242,128,120,9.7,178557,0.7
restaurant,cup,1382,128,120,10.8,178557,0.8
restaurant,mcdonalds,3530,128,120,27.58,178557,2
restaurant,drink,377,128,120,2.95,178557,0.2
restaurant,antaflu,1129,128,120,8.82,178557,0.6
school,all,12136,22,120,551.64,178557,6.8
school,plastic,6030,22,120,274.09,178557,3.4
school,can,1361,22,120,61.86,178557,0.8
school,wrapper,1674,22,120,76.09,178557,0.9
school,paper,1186,22,120,53.91,178557,0.7
school,metal,1323,22,120,60.14,178557,0.7
school,cigarette,1252,22,120,56.91,178557,0.7
school,bottle,497,22,120,22.59,178557,0.3
school,candy,866,22,120,39.36,178557,0.5
school,piece,1077,22,120,48.95,178557,0.6
school,firework,1186,22,120,53.91,178557,0.7
school,bag,583,22,120,26.5,178557,0.3
school,energydrink,492,22,120,22.36,178557,0.3
school,beer,584,22,120,26.55,178557,0.3
school,aluminum,213,22,120,9.68,178557,0.1
school,knetterbal,930,22,120,42.27,178557,0.5
school,redbull,205,22,120,9.32,178557,0.1
school,cup,223,22,120,10.14,178557,0.1
school,mcdonalds,139,22,120,6.32,178557,0.1
school,drink,87,22,120,3.95,178557,0
school,antaflu,361,22,120,16.41,178557,0.2
shopping_mall,all,16040,14,120,1145.71,178557,9
shopping_mall,plastic,7525,14,120,537.5,178557,4.2
shopping_mall,can,1989,14,120,142.07,178557,1.1
shopping_mall,wrapper,2466,14,120,176.14,178557,1.4
shopping_mall,paper,2141,14,120,152.93,178557,1.2
shopping_mall,metal,1883,14,120,134.5,178557,1.1
shopping_mall,cigarette,1000,14,120,71.43,178557,0.6
shopping_mall,bottle,883,14,120,63.07,178557,0.5
shopping_mall,candy,1140,14,120,81.43,178557,0.6
shopping_mall,piece,1973,14,120,140.93,178557,1.1
shopping_mall,firework,277,14,120,19.79,178557,0.2
shopping_mall,bag,754,14,120,53.86,178557,0.4
shopping_mall,energydrink,822,14,120,58.71,178557,0.5
shopping_mall,beer,669,14,120,47.79,178557,0.4
shopping_mall,aluminum,419,14,120,29.93,178557,0.2
shopping_mall,knetterbal,284,14,120,20.29,178557,0.2
shopping_mall,redbull,462,14,120,33,178557,0.3
shopping_mall,cup,423,14,120,30.21,178557,0.2
shopping_mall,mcdonalds,277,14,120,19.79,178557,0.2
shopping_mall,drink,141,14,120,10.07,178557,0.1
shopping_mall,antaflu,406,14,120,29,178557,0.2
stadium,all,4072,8,120,509,178557,2.3
stadium,plastic,2115,8,120,264.38,178557,1.2
stadium,can,433,8,120,54.12,178557,0.2
stadium,wrapper,668,8,120,83.5,178557,0.4
stadium,paper,478,8,120,59.75,178557,0.3
stadium,metal,413,8,120,51.62,178557,0.2
stadium,cigarette,185,8,120,23.12,178557,0.1
stadium,bottle,238,8,120,29.75,178557,0.1
stadium,candy,315,8,120,39.38,178557,0.2
stadium,piece,366,8,120,45.75,178557,0.2
stadium,firework,73,8,120,9.12,178557,0
stadium,bag,287,8,120,35.88,178557,0.2
stadium,energydrink,227,8,120,28.38,178557,0.1
stadium,beer,103,8,120,12.88,178557,0.1
stadium,aluminum,87,8,120,10.88,178557,0
stadium,knetterbal,53,8,120,6.62,178557,0
stadium,redbull,112,8,120,14,178557,0.1
stadium,cup,86,8,120,10.75,178557,0
stadium,mcdonalds,91,8,120,11.38,178557,0.1
stadium,drink,46,8,120,5.75,178557,0
stadium,antaflu,111,8,120,13.88,178557,0.1
supermarket,all,27722,26,120,1066.23,178557,15.5
supermarket,plastic,13152,26,120,505.85,178557,7.4
supermarket,can,3525,26,120,135.58,178557,2
supermarket,wrapper,3791,26,120,145.81,178557,2.1
supermarket,paper,3229,26,120,124.19,178557,1.8
supermarket,metal,3363,26,120,129.35,178557,1.9
supermarket,cigarette,2334,26,120,89.77,178557,1.3
supermarket,bottle,1339,26,120,51.5,178557,0.7
supermarket,candy,1763,26,120,67.81,178557,1
supermarket,piece,2748,26,120,105.69,178557,1.5
supermarket,firework,2060,26,120,79.23,178557,1.2
supermarket,bag,1457,26,120,56.04,178557,0.8
supermarket,energydrink,1392,26,120,53.54,178557,0.8
supermarket,beer,1369,26,120,52.65,178557,0.8
supermarket,aluminum,527,26,120,20.27,178557,0.3
supermarket,knetterbal,1816,26,120,69.85,178557,1
supermarket,redbull,669,26,120,25.73,178557,0.4
supermarket,cup,500,26,120,19.23,178557,0.3
supermarket,mcdonalds,354,26,120,13.62,178557,0.2
supermarket,drink,173,26,120,6.65,178557,0.1
supermarket,antaflu,696,26,120,26.77,178557,0.4
transit_station,all,78045,255,120,306.06,178557,43.7
transit_station,plastic,38670,255,120,151.65,178557,21.7
transit_station,can,8926,255,120,35,178557,5
transit_station,wrapper,11701,255,120,45.89,178557,6.6
transit_station,paper,8461,255,120,33.18,178557,4.7
transit_station,metal,8245,255,120,32.33,178557,4.6
transit_station,cigarette,6214,255,120,24.37,178557,3.5
transit_station,bottle,3624,255,120,14.21,178557,2
transit_station,candy,6051,255,120,23.73,178557,3.4
transit_station,piece,8945,255,120,35.08,178557,5
transit_station,firework,3232,255,120,12.67,178557,1.8
transit_station,bag,4095,255,120,16.06,178557,2.3
transit_station,energydrink,3576,255,120,14.02,178557,2
transit_station,beer,2894,255,120,11.35,178557,1.6
transit_station,aluminum,1632,255,120,6.4,178557,0.9
transit_station,knetterbal,2126,255,120,8.34,178557,1.2
transit_station,redbull,1798,255,120,7.05,178557,1
transit_station,cup,1760,255,120,6.9,178557,1
transit_station,mcdonalds,1694,255,120,6.64,178557,0.9
transit_station,drink,599,255,120,2.35,178557,0.3
transit_station,antaflu,2287,255,120,8.97,178557,1.3
all,all,157161,1420,130,110.68,178557,88
all,plastic,78112,1420,130,55.01,178557,43.7
all,can,18315,1420,130,12.9,178557,10.3
all,wrapper,22404,1420,130,15.78,178557,12.5
all,paper,17311,1420,130,12.19,178557,9.7
all,metal,17061,1420,130,12.01,178557,9.6
all,cigarette,11456,1420,130,8.07,178557,6.4
all,bottle,7499,1420,130,5.28,178557,4.2
all,candy,11055,1420,130,7.79,178557,6.2
all,piece,17039,1420,130,12,178557,9.5
all,firework,6527,1420,130,4.6,178557,3.7
all,bag,8461,1420,130,5.96,178557,4.7
all,energydrink,7475,1420,130,5.26,178557,4.2
all,beer,6154,1420,130,4.33,178557,3.4
all,aluminum,3179,1420,130,2.24,178557,1.8
all,knetterbal,4683,1420,130,3.3,178557,2.6
all,redbull,3837,1420,130,2.7,178557,2.1
all,cup,3872,1420,130,2.73,178557,2.2
all,mcdonalds,6091,1420,130,4.29,178557,3.4
all,drink,1175,1420,130,0.83,178557,0.7
all,antaflu,4044,1420,130,2.85,178557,2.3
bakery,all,21230,27,130,786.3,178557,11.9
bakery,plastic,10398,27,130,385.11,178557,5.8
bakery,can,2176,27,130,80.59,178557,1.2
bakery,wrapper,3244,27,130,120.15,178557,1.8
bakery,paper,2678,27,130,99.19,178557,1.5
bakery,metal,2031,27,130,75.22,178557,1.1
bakery,cigarette,1562,27,130,57.85,178557,0.9
bakery,bottle,912,27,130,33.78,178557,0.5
bakery,candy,1556,27,130,57.63,178557,0.9
bakery,piece,2559,27,130,94.78,178557,1.4
bakery,firework,1597,27,130,59.15,178557,0.9
bakery,bag,970,27,130,35.93,178557,0.5
bakery,energydrink,896,27,130,33.19,178557,0.5
bakery,beer,664,27,130,24.59,178557,0.4
bakery,aluminum,462,27,130,17.11,178557,0.3
bakery,knetterbal,1282,27,130,47.48,178557,0.7
bakery,redbull,477,27,130,17.67,178557,0.3
bakery,cup,447,27,130,16.56,178557,0.3
bakery,mcdonalds,326,27,130,12.07,178557,0.2
bakery,drink,184,27,130,6.81,178557,0.1
bakery,antaflu,617,27,130,22.85,178557,0.3
bar,all,18508,23,130,804.7,178557,10.4
bar,plastic,8382,23,130,364.43,178557,4.7
bar,can,2252,23,130,97.91,178557,1.3
bar,wrapper,2589,23,130,112.57,178557,1.4
bar,paper,2367,23,130,102.91,178557,1.3
bar,metal,2202,23,130,95.74,178557,1.2
bar,cigarette,1187,23,130,51.61,178557,0.7
bar,bottle,1000,23,130,43.48,178557,0.6
bar,candy,1414,23,130,61.48,178557,0.8
bar,piece,2354,23,130,102.35,178557,1.3
bar,firework,494,23,130,21.48,178557,0.3
bar,bag,789,23,130,34.3,178557,0.4
bar,energydrink,947,23,130,41.17,178557,0.5
bar,beer,773,23,130,33.61,178557,0.4
bar,aluminum,402,23,130,17.48,178557,0.2
bar,knetterbal,395,23,130,17.17,178557,0.2
bar,redbull,512,23,130,22.26,178557,0.3
bar,cup,512,23,130,22.26,178557,0.3
bar,mcdonalds,294,23,130,12.78,178557,0.2
bar,drink,131,23,130,5.7,178557,0.1
bar,antaflu,509,23,130,22.13,178557,0.3
beauty_salon,all,3446,4,130,861.5,178557,1.9
beauty_salon,plastic,1685,4,130,421.25,178557,0.9
beauty_salon,can,515,4,130,128.75,178557,0.3
beauty_salon,wrapper,419,4,130,104.75,178557,0.2
beauty_salon,paper,399,4,130,99.75,178557,0.2
beauty_salon,metal,481,4,130,120.25,178557,0.3
beauty_salon,cigarette,258,4,130,64.5,178557,0.1
