row,column,cor,p,p_stars,cor_level,method,N,same_group,has_census,has_litter,has_pois
poi_bld_klokkentoren,poi_bld_psychiatrisch_,0.14,0.0063,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_klooster__abdi,poi_bld_ruïne,0.14,0.0065,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_bag,poi_bld_school,0.14,0.0066,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_hotel,poi_bld_stadskantoor,0.14,0.0064,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_gemaal,poi_bld_telecommunicat,0.14,0.0062,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_firework,poi_bld_universiteit,0.14,0.0064,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_schaapskooi,poi_bld_waterradmolen,0.14,0.0063,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_veiling,poi_bld_werf,0.14,0.0065,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_redbull,poi_bld_zendtoren,0.14,0.0065,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_bezoekerscentr,poi_osm_accommo,0.14,0.0065,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_luchtwachttore,poi_osm_accommo,0.14,0.0065,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_osm_money,poi_osm_poi,0.14,0.0064,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
P_WEST_AL,poi_osm_water,0.14,0.0065,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
l_candy,poi_osm_water,0.14,0.0066,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_wrapper,poi_bld_radiotoren__te,0.14,0.0067,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
P_WEST_AL,poi_bld_ruïne,0.14,0.0068,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
poi_bld_huizenblok,poi_bld_ruïne,0.14,0.0067,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_manege,poi_bld_school,0.14,0.0066,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_kunstijsbaan,poi_bld_tankstation,0.14,0.0068,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_elektriciteits,poi_bld_telecommunicat,0.14,0.007,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_bunker,poi_bld_toren,0.14,0.0068,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_kapel,poi_bld_toren_religieu,0.14,0.0068,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_crematorium,poi_bld_uitzichttoren,0.14,0.0069,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_gemeentehuis,poi_bld_universiteit,0.14,0.0069,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
P_WEST_AL,poi_bld_verkeerstoren,0.14,0.0068,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
l_piece,poi_bld_zendtoren,0.14,0.007,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_klokkentoren,poi_bld_zwembad,0.14,0.0067,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_gevangenis,poi_osm_accommo,0.14,0.0068,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_klooster__abdi,poi_osm_barrier,0.14,0.007,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_klooster__abdi,poi_osm_money,0.14,0.0068,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_transformators,poi_osm_money,0.14,0.0068,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_ruïne,poi_osm_transport,0.14,0.0069,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_firework,poi_osm_water,0.14,0.0068,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_osm_health,poi_osm_water,0.14,0.007,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_all,poi_bld_bunker,0.14,0.0072,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_candy,poi_bld_gemeentehuis,0.14,0.0072,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
P_15_24_JR,poi_bld_huizenblok,0.14,0.0071,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
poi_all,poi_bld_klokkentoren,0.14,0.0072,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_wrapper,poi_bld_kunstijsbaan,0.14,0.0072,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_piece,poi_bld_kunstijsbaan,0.14,0.0073,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
P_15_24_JR,poi_bld_museum,0.14,0.007,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
poi_bld_kas__warenhuis,poi_bld_ruïne,0.14,0.007,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
BEV_DICHTH,poi_bld_stadskantoor,0.14,0.0071,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
poi_bld_klokkentoren,poi_bld_treinstation,0.14,0.0072,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
P_65_EO_JR,poi_osm_accommo,0.14,0.0071,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
poi_bld_treinstation,poi_osm_accommo,0.14,0.0071,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_beer,poi_osm_barrier,0.14,0.0074,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_waterradmolen,poi_osm_barrier,0.14,0.007,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_radartoren,poi_osm_landuse,0.14,0.0073,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_elektriciteits,poi_osm_pow,0.14,0.0073,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_elektriciteits,poi_osm_transport,0.14,0.007,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_energydrink,poi_osm_water,0.14,0.0074,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_candy,poi_bld_crematorium,0.14,0.0075,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_fabriek,poi_bld_kapel,0.14,0.0078,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_can,poi_bld_kunstijsbaan,0.14,0.0075,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_klooster__abdi,poi_bld_parkeerdak__pa,0.14,0.0075,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_plastic,poi_bld_pompstation,0.14,0.0079,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_paper,poi_bld_pompstation,0.14,0.0077,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_firework,poi_bld_radiotoren__te,0.14,0.0078,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_bunker,poi_bld_remise,0.14,0.0077,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_kapel,poi_bld_stadion,0.14,0.0075,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_dok,poi_bld_telecommunicat,0.14,0.0075,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_toren,poi_bld_waterradmolen,0.14,0.0077,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_stadskantoor,poi_osm_barrier,0.14,0.0079,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_bunker,poi_osm_food,0.14,0.0076,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_tankstation,poi_osm_water,0.14,0.0077,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
P_25_44_JR,l1k_redbull,0.13,0.0081,** ,weak,spearman,389,FALSE,TRUE,TRUE,FALSE
P_N_W_AL,poi_bld_dok,0.13,0.0081,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
P_WEST_AL,poi_bld_fort,0.13,0.0079,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
l_cigarette,poi_bld_gemeentehuis,0.13,0.008,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_piece,poi_bld_museum,0.13,0.0084,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_candy,poi_bld_radiotoren__te,0.13,0.008,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_bunker,poi_bld_reddingboothui,0.13,0.0082,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_paper,poi_bld_stadion,0.13,0.0082,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_redbull,poi_bld_tank,0.13,0.008,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_tank,poi_bld_telecommunicat,0.13,0.008,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_dok,poi_bld_treinstation,0.13,0.0079,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
AANT_INW,poi_bld_uitzichttoren,0.13,0.0083,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
poi_bld_school,poi_bld_veiling,0.13,0.0082,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_fabriek,poi_osm_food,0.13,0.0082,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_schaapskooi,poi_osm_poi,0.13,0.0083,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_energydrink,poi_osm_pow,0.13,0.0084,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_universiteit,poi_osm_pow,0.13,0.0083,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
P_25_44_JR,l1k_firework,0.13,0.0088,** ,weak,spearman,389,FALSE,TRUE,TRUE,FALSE
l_wrapper,poi_bld_bunker,0.13,0.0085,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_beer,poi_bld_fabriek,0.13,0.0085,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_crematorium,poi_bld_fabriek,0.13,0.0088,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_can,poi_bld_fort,0.13,0.0086,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_beer,poi_bld_gemeentehuis,0.13,0.0085,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_bottle,poi_bld_kunstijsbaan,0.13,0.0086,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_kliniek__inric,poi_bld_manege,0.13,0.0086,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_energydrink,poi_bld_radartoren,0.13,0.0088,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_firework,poi_bld_remise,0.13,0.0086,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_gevangenis,poi_bld_toren_religieu,0.13,0.0088,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_bag,poi_bld_verkeerstoren,0.13,0.0087,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_all,poi_bld_zendtoren,0.13,0.0087,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_can,poi_osm_accommo,0.13,0.0086,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_kliniek__inric,poi_osm_barrier,0.13,0.0084,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_zendtoren,poi_osm_health,0.13,0.0089,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_kapel,poi_osm_landuse,0.13,0.0086,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
P_25_44_JR,poi_osm_pow,0.13,0.0088,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
l_bottle,poi_bld_gemeentehuis,0.13,0.0093,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_candy,poi_bld_remise,0.13,0.009,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_piece,poi_bld_remise,0.13,0.0092,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_gevangenis,poi_bld_stadskantoor,0.13,0.0091,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_toren,poi_bld_vuurtoren,0.13,0.0094,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_fort,poi_osm_education,0.13,0.0093,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_verkeerstoren,poi_osm_poi,0.13,0.0091,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_elektriciteits,poi_bld_fabriek,0.13,0.0097,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_dok,poi_bld_fort,0.13,0.0098,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
P_65_EO_JR,poi_bld_kasteel,0.13,0.0096,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
poi_bld_fabriek,poi_bld_kasteel,0.13,0.0098,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_hotel,poi_bld_kliniek__inric,0.13,0.0099,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_plastic,poi_bld_klooster__abdi,0.13,0.0098,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_candy,poi_bld_klooster__abdi,0.13,0.0097,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_plastic,poi_bld_manege,0.13,0.0099,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_klokkentoren,poi_bld_overig,0.13,0.0096,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_wrapper,poi_bld_radartoren,0.13,0.0098,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
BEV_DICHTH,poi_bld_toren,0.13,0.0098,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
poi_bld_tank,poi_bld_treinstation,0.13,0.0094,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_can,poi_bld_zendtoren,0.13,0.0097,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_huizenblok,poi_bld_zendtoren,0.13,0.0098,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_kunstijsbaan,poi_osm_accommo,0.13,0.0096,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_elektriciteits,poi_osm_landuse,0.13,0.0097,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_redbull,poi_osm_water,0.13,0.0095,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
BEV_DICHTH,l1k_candy,0.13,0.0104,* ,weak,spearman,389,FALSE,TRUE,TRUE,FALSE
P_N_W_AL,poi_bld_gemeentehuis,0.13,0.0105,* ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
l_can,poi_bld_gemeentehuis,0.13,0.0102,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_piece,poi_bld_hotel,0.13,0.0105,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
P_WEST_AL,poi_bld_kasteel,0.13,0.0102,* ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
poi_bld_manege,poi_bld_parkeerdak__pa,0.13,0.0104,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_metal,poi_bld_radiotoren__te,0.13,0.0104,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_bezoekerscentr,poi_bld_radiotoren__te,0.13,0.0102,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_cigarette,poi_bld_tankstation,0.13,0.0103,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_toren_religieu,poi_bld_universiteit,0.13,0.0102,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
P_15_24_JR,poi_bld_veiling,0.13,0.01,* ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
l_bottle,poi_bld_verkeerstoren,0.13,0.0105,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_wrapper,poi_bld_vuurtoren,0.13,0.0106,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_kerncentrale__,poi_bld_vuurtoren,0.13,0.0104,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_kliniek__inric,poi_bld_zwembad,0.13,0.0105,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_metal,poi_osm_accommo,0.13,0.0103,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_kas__warenhuis,poi_osm_barrier,0.13,0.01,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_fort,poi_osm_food,0.13,0.0104,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_wrapper,poi_osm_water,0.13,0.0105,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_candy,poi_bld_bezoekerscentr,0.13,0.0109,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_gemeentehuis,poi_bld_manege,0.13,0.0106,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_postkantoor,poi_bld_ruïne,0.13,0.0111,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_plastic,poi_bld_stadion,0.13,0.0111,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_can,poi_bld_stadion,0.13,0.0111,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_plastic,poi_bld_tank,0.13,0.011,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
P_15_24_JR,poi_bld_treinstation,0.13,0.0108,* ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
l_candy,poi_bld_vuurtoren,0.13,0.0107,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_firework,poi_bld_vuurtoren,0.13,0.0112,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_paper,poi_bld_watertoren,0.13,0.0112,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_candy,poi_bld_zendtoren,0.13,0.0106,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_bunker,poi_osm_accommo,0.13,0.0106,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_luchtwachttore,poi_osm_amenity,0.13,0.011,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_radiotoren__te,poi_osm_amenity,0.13,0.0107,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_piece,poi_osm_barrier,0.13,0.0108,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_klooster__abdi,poi_osm_food,0.13,0.0109,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_fort,poi_osm_health,0.13,0.011,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_zendtoren,poi_osm_landuse,0.13,0.011,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_all,poi_osm_water,0.13,0.0112,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_paper,poi_osm_water,0.13,0.0112,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_beer,poi_osm_water,0.13,0.0113,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_bottle,poi_bld_gemaal,0.13,0.0117,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_plastic,poi_bld_gemeentehuis,0.13,0.0115,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_gemaal,poi_bld_huizenblok,0.13,0.0115,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
AANT_INW,poi_bld_klooster__abdi,0.13,0.0113,* ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
l_all,poi_bld_klooster__abdi,0.13,0.0113,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_metal,poi_bld_kunstijsbaan,0.13,0.0116,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_candy,poi_bld_pompstation,0.13,0.0118,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_plastic,poi_bld_radartoren,0.13,0.0118,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_metal,poi_bld_radartoren,0.13,0.0112,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_firework,poi_bld_radartoren,0.13,0.0117,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_gemeentehuis,poi_bld_stadion,0.13,0.0116,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
P_15_24_JR,poi_bld_tankstation,0.13,0.0112,* ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
poi_bld_telecommunicat,poi_bld_watertoren,0.13,0.0113,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_vuurtoren,poi_bld_watertoren,0.13,0.0113,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_religieus_gebo,poi_bld_zendtoren,0.13,0.0117,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_waterradmolen,poi_osm_accommo,0.13,0.0117,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_elektriciteits,poi_osm_barrier,0.13,0.0116,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_kasteel,poi_osm_transport,0.13,0.0114,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_pompstation,poi_osm_transport,0.13,0.0115,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_klooster__abdi,poi_osm_water,0.13,0.0114,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_plastic,poi_bld_bunker,0.13,0.0122,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_all,poi_bld_crematorium,0.13,0.0124,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
AANT_INW,poi_bld_elektriciteits,0.13,0.0123,* ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
poi_bld_fort,poi_bld_gemaal,0.13,0.0125,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_metal,poi_bld_gemeentehuis,0.13,0.0122,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_bag,poi_bld_gemeentehuis,0.13,0.0124,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_energydrink,poi_bld_klooster__abdi,0.13,0.0118,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_elektriciteits,poi_bld_kunstijsbaan,0.13,0.012,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_energydrink,poi_bld_museum,0.13,0.0123,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_radiotoren__te,poi_bld_sporthal,0.13,0.0121,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_klokkentoren,poi_bld_stadion,0.13,0.012,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_firework,poi_bld_tankstation,0.13,0.0123,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_redbull,poi_bld_watertoren,0.13,0.0124,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_energydrink,poi_bld_watertoren,0.13,0.0122,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_radartoren,poi_osm_food,0.13,0.0121,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
P_25_44_JR,l1k_cigarette,0.13,0.0128,* ,weak,spearman,389,FALSE,TRUE,TRUE,FALSE
l_bottle,poi_bld_bunker,0.13,0.0128,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi1k_all,poi_bld_bunker,0.13,0.0132,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_energydrink,poi_bld_fort,0.13,0.013,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_wrapper,poi_bld_gemaal,0.13,0.0132,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_redbull,poi_bld_gemaal,0.13,0.0131,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_piece,poi_bld_hotel,0.13,0.0133,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_crematorium,poi_bld_kapel,0.13,0.0131,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_redbull,poi_bld_kas__warenhuis,0.13,0.0128,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_piece,poi_bld_manege,0.13,0.0127,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_fort,poi_bld_religieus_gebo,0.13,0.0128,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
P_N_W_AL,poi_bld_remise,0.13,0.0129,* ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
l1k_metal,poi_bld_remise,0.13,0.0132,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_can,poi_bld_ruïne,0.13,0.013,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_manege,poi_bld_stadion,0.13,0.0128,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_luchtwachttore,poi_bld_tankstation,0.13,0.0125,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_dok,poi_bld_transformators,0.13,0.0127,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_plastic,poi_bld_verkeerstoren,0.13,0.0126,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_transformators,poi_bld_verkeerstoren,0.13,0.0129,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_plastic,poi_bld_vuurtoren,0.13,0.0129,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_cigarette,poi_bld_watertoren,0.13,0.0127,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_plastic,poi_bld_zendtoren,0.13,0.013,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_energydrink,poi_bld_zendtoren,0.13,0.0128,* ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_klokkentoren,poi_bld_zendtoren,0.13,0.0128,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_recreatiecentr,poi_osm_landuse,0.13,0.0129,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
P_45_64_JR,poi_osm_poi,0.13,0.0131,* ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
poi_bld_waterradmolen,poi_osm_poi,0.13,0.0128,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_radartoren,poi_osm_tourist,0.13,0.0127,* ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
